community_id,cod_modelo_color
30,57909066-99
30,53017682-08
30,53083725-94
30,57088258-99
30,53053731-01
30,57017882-99
30,53080599-37
30,67090600-99
30,57065925-99
30,67020053-OR
30,53055767-99
30,53090758-99
30,57015913-94
30,53041102-15
30,53025032-05
30,53000586-70
30,57019030-06
30,53010608-20
30,53080828-OR
30,53955035-76
30,53020890-01
30,51085724-94
30,57065939-02
30,57039087-16
30,53050625-28
30,53063765-99
30,57965908-49
30,57003650-52
30,53033778-52
30,57017690-56
30,57077893-OR
30,53003059-PL
30,57087691-TM
30,53038815-02
30,57925938-99
30,53080920-99
30,57007887-90
30,57017901-99
30,57077701-07
30,53083788-99
30,57009027-02
30,67001507-99
30,51035734-30
30,57015926-56
30,53081095-52
30,53015770-02
30,53055781-OR
30,53075767-56
30,53035035-02
30,53025751-05
30,57065929-99
30,57034381-33
30,57005928-OR
30,53093787-OR
30,53073755-08
30,53000995-01
30,57077887-05
30,53043795-OR
30,51045771-99
30,53050873-TM
30,57047698-TO
30,57015946-05
30,53040524-09
30,53057658-99
30,57099204-99
30,53040524-99
30,51023711-99
30,57079077-16
30,57079205-30
30,53025008-99
30,53903728-05
30,53080574-99
30,53083724-99
30,57039212-99
30,57007889-32
30,57017699-02
30,53005742-85
30,51073736-99
30,53015714-05
30,53020726-99
30,57046704-74
30,53985035-37
30,43035777-99
30,57035903-37
30,57079204-99
30,53053753-52
30,53043738-92
30,57015132-85
30,57007879-92
30,57006306-99
30,53020589-99
30,53095779-30
30,53033716-37
30,53090798-26
30,57008630-49
30,57049085-OR
30,53063778-43
30,53100601-BB
30,53003740-05
30,57035919-99
30,67010045-99
30,57004389-37
30,57065784-02
30,57009212-78
30,57029209-99
30,51005040-52
30,53065766-07
30,57095904-99
30,57027889-99
30,67050590-99
30,53065753-37
30,53075713-09
30,53035768-02
30,53070671-BB
30,57046303-99
30,53075739-49
30,67050100-99
30,51095749-30
30,53095778-56
30,53080510-92
30,57037697-08
30,53073713-37
30,53083039-06
30,57058629-30
30,57075906-92
30,51083028-56
30,53007024-99
30,57055933-99
30,51035026-30
30,57007880-96
30,51005757-99
30,53055767-09
30,57035785-06
30,57015950-99
30,53033771-99
30,53030760-OR
30,51073753-82
30,53045775-02
30,57029204-99
30,53019046-99
30,57037703-99
30,57040542-99
30,57059204-99
30,53000578-TO
30,53073709-99
30,51015712-99
30,57014756-99
30,51045032-99
30,53005782-15
30,53045718-17
30,57098258-99
30,57045912-30
30,57017889-95
30,57087687-99
30,53041094-95
30,51023030-56
30,51073786-20
30,57004386-37
30,57037651-77
30,53003738-28
30,53093788-99
30,53020942-99
30,53085769-33
30,53000642-TN
30,57095918-37
30,51005038-99
30,57074382-99
30,57017894-01
30,53030570-02
30,57015914-07
30,57007585-07
30,53071028-30
30,53080710-05
30,67040559-16
30,57009206-99
30,57087700-99
30,53045774-56
30,57047655-99
30,53015742-09
30,53095739-05
30,57007109-92
30,51013728-08
30,51065029-30
30,57075904-02
30,53005738-09
30,53113736-09
30,57069212-99
30,57035921-99
30,53065024-43
30,53025016-08
30,53063729-77
30,57027700-43
30,57085938-10
30,53080640-99
30,53053767-99
30,57027893-99
30,53191158-OR
30,53090544-05
30,57037881-OR
30,57044379-07
30,53085768-30
30,57057895-99
30,53083752-70
30,53090804-99
30,53005741-09
30,53015750-08
30,57085930-65
30,53000843-99
30,53085736-99
30,53085747-OR
30,53015021-01
30,57017689-99
30,57095919-61
30,57089204-99
30,53093767-99
30,57057885-02
30,57087896-09
30,53083744-07
30,53063732-99
30,53103701-50
30,57015913-09
30,57095939-37
30,53065744-43
30,51005036-CO
30,57059203-35
30,57078631-99
30,57074379-79
30,53055738-99
30,57064382-85
30,57005933-OR
30,51093755-99
30,53020986-99
30,57007703-05
30,51015719-69
30,67011503-99
30,53013769-99
30,53055736-92
30,51033727-92
30,53010582-TO
30,53023736-TN
30,57054378-99
30,57028263-49
30,53025026-TM
30,53073729-99
30,57059208-99
30,57039203-43
30,53005787-30
30,51085025-90
30,57027883-OR
30,53083770-99
30,57029208-PL
30,53020606-99
30,57025905-37
30,57078262-92
30,57009208-43
30,67050027-99
30,67060529-09
30,57055940-99
30,53025747-79
30,51013711-43
30,57039204-91
30,53035768-56
30,57047697-70
30,57064003-37
30,53050805-99
30,57025130-76
30,67040165-99
30,53041101-99
30,57089078-99
30,53080567-GM
30,53033794-99
30,53085022-20
30,53053772-02
30,57009207-06
30,57014001-01
30,67040070-OR
30,53055753-91
30,57049205-99
30,53015746-05
30,57069077-99
30,57096304-09
30,57007109-49
30,53083733-95
30,57067105-70
30,57038631-99
30,57017879-CG
30,57017892-92
30,57029219-43
30,53017026-07
30,57015932-CU
30,53003795-02
30,53025031-05
30,57005951-PL
30,57075129-76
30,57084380-99
30,51093759-02
30,51003750-99
30,53015762-50
30,53095015-43
30,57015951-30
30,53003720-05
30,57025942-02
30,57005935-OR
30,57087883-70
30,57038260-TO
30,53063729-99
30,57007884-99
30,57035133-30
30,51093759-43
30,57067879-99
30,53063792-99
30,53015774-08
30,53087020-99
30,53025735-30
30,57027693-99
30,53093749-01
30,53081016-99
30,53005774-99
30,57039214-99
30,57066707-08
30,57057885-94
30,57047696-37
30,57027702-43
30,57069208-99
30,53033778-50
30,51065030-05
30,57035910-99
30,57037687-49
30,53025712-20
30,57025132-TN
30,57064001-37
30,57014001-08
30,53095748-92
30,53095717-99
30,53010573-37
30,57057891-99
30,57007904-01
30,53065776-99
30,53113782-OR
30,53035745-43
30,53083776-70
30,53065708-08
30,57097699-TM
30,53075750-79
30,57067686-99
30,57065129-99
30,57047892-07
30,53025747-99
30,57025903-99
30,57006303-02
30,57084382-52
30,53025751-49
30,53091042-07
30,57085941-CU
30,53041096-OR
30,57018634-99
30,53055727-32
30,53015758-70
30,57009214-85
30,53023770-04
30,53003729-70
30,57019202-43
30,57057697-99
30,51013730-56
30,53015745-50
30,57017897-05
30,57097106-99
30,57087686-02
30,53073713-02
30,53025768-56
30,51065755-01
30,53003778-OR
30,53035750-07
30,53040586-TA
30,53015777-99
30,53135800-07
30,53085754-99
30,67090025-99
30,53063709-07
30,51023026-17
30,57048262-08
30,53025778-99
30,53025781-99
30,53005022-TO
30,57029208-OR
30,57067893-CU
30,53060664-32
30,57007693-52
30,53005738-08
30,57017886-OR
30,53060712-03
30,53095764-06
30,67033254-77
30,57019206-05
30,53015744-05
30,53040854-91
30,53000790-99
30,51013750-02
30,67091003-99
30,57005954-OR
30,53060569-26
30,57017877-99
30,53023755-52
30,53015743-05
30,57055132-99
30,53010568-TM
30,53025717-91
30,51025734-07
30,51065743-99
30,51005744-49
30,57037105-99
30,53047671-06
30,57084379-78
30,53041017-OR
30,57059206-99
30,53030836-99
30,53095714-56
30,53040604-CU
30,57047699-09
30,53045736-09
30,51085730-17
30,53005028-79
30,51083783-70
30,53090662-32
30,57045910-94
30,51033742-70
30,57065921-30
30,53079062-05
30,57084378-99
30,53090774-99
30,57007600-91
30,57025939-99
30,57049211-99
30,57035922-99
30,53045707-30
30,53093033-56
30,53085744-TM
30,57034753-99
30,67080516-17
30,57039053-99
30,51057017-37
30,57056705-99
30,57004755-13
30,57035910-43
30,53070722-30
30,53030985-07
30,53005741-56
30,53005022-TN
30,53033783-10
30,57005948-OR
30,57047891-43
30,51053787-20
30,57019215-99
30,57038630-52
30,51025039-15
30,57005934-OR
30,57095902-78
30,57005912-90
30,51083782-02
30,53093746-TO
30,53020606-92
30,57035920-92
30,53061046-99
30,53083704-99
30,57017898-05
30,53095026-99
30,57017891-05
30,53085756-06
30,53003799-02
30,53055711-17
30,53060913-99
30,51023794-37
30,53015742-74
30,57007693-15
30,53023769-30
30,53055768-02
30,57017900-84
30,51065748-30
30,51073717-37
30,57059203-85
30,57015916-99
30,53000658-99
30,53003784-02
30,67020051-PL
30,51023743-02
30,51001003-02
30,51080862-08
30,53085736-96
30,53000676-99
30,53060575-52
30,53050600-52
30,57009049-52
30,53060637-30
30,53000586-TG
30,57047892-94
30,51085743-99
30,53083024-07
30,53075738-49
30,51023739-99
30,57059403-02
30,53023759-32
30,53095735-PL
30,53083036-90
30,57022501-32
30,53003769-20
30,53003736-99
30,53063712-07
30,53073748-05
30,57098629-81
30,53020891-12
30,57006308-85
30,57039208-08
30,51071100-79
30,53055714-99
30,53080604-17
30,57047702-07
30,53087684-32
30,53083724-37
30,53015011-99
30,53033779-99
30,57039208-99
30,57089202-99
30,51073753-09
30,53065737-05
30,57037688-02
30,57009220-99
30,53071122-88
30,57008632-99
30,57017888-43
30,53030573-99
30,51033748-30
30,53053028-02
30,51053024-99
30,57077650-78
30,67010036-01
30,51065031-05
30,57019221-CO
30,57094753-99
30,57085909-94
30,53083748-02
30,57065935-95
30,53095780-08
30,53093764-05
30,57059205-99
30,57055919-OR
30,53025026-99
30,57019212-30
30,57025786-99
30,51055028-43
30,57036306-43
30,53065019-99
30,57047652-OR
30,57015943-TM
30,57015914-96
30,57047660-99
30,53013792-99
30,51005750-07
30,57085911-85
30,51043741-02
30,57045943-99
30,57025786-79
30,57027700-08
30,53075744-02
30,57015954-02
30,51070902-37
30,57069076-TO
30,53077019-05
30,53003752-99
30,57075130-99
30,51073745-85
30,57047650-91
30,51083782-45
30,53033766-OR
30,67080514-56
30,57047891-92
30,53083762-57
30,57029215-43
30,51045738-99
30,53010872-56
30,57065916-05
30,53043781-99
30,53035033-92
30,53043747-99
30,53005032-05
30,53000884-99
30,57047881-OR
30,51045733-99
30,51053735-08
30,57087888-99
30,57007902-07
30,57005716-99
30,53055717-99
30,57029206-99
30,67030570-99
30,53063732-01
30,51035727-91
30,57097890-99
30,53045742-99
30,53005769-05
30,57057687-81
30,57079202-99
30,53005748-02
30,53047676-36
30,67090599-43
30,53035715-45
30,57039206-02
30,53093791-01
30,53089069-34
30,57004385-01
30,53023028-99
30,53055714-17
30,57017112-70
30,53050583-15
30,53060591-79
30,53063770-99
30,53005739-99
30,53003722-95
30,53083718-90
30,57037890-05
30,57089076-85
30,53085778-99
30,53033045-99
30,51043761-99
30,53055708-92
30,67010057-PL
30,53093770-99
30,53095770-01
30,57007896-09
30,57045941-07
30,57054380-08
30,57949208-92
30,53033750-32
30,53045035-99
30,53073757-10
30,57058632-43
30,57049207-01
30,53003738-49
30,53060547-99
30,57026306-40
30,57017902-08
30,57019205-99
30,53040541-TO
30,53003736-05
30,57007704-20
30,53073708-65
30,57094382-99
30,57017883-69
30,57027699-08
30,57005945-OR
30,57047889-61
30,53020894-02
30,53067015-05
30,57037880-OR
30,53015747-05
30,51073735-99
30,51085724-99
30,53010568-51
30,53053731-99
30,57016307-02
30,51023743-99
30,57065129-81
30,53083711-06
30,57004757-37
30,51001003-99
30,57967879-99
30,57018255-02
30,57066704-99
30,51085034-37
30,53083735-TO
30,57024753-09
30,57015938-43
30,53035770-56
30,53070671-TM
30,53025026-92
30,53085739-99
30,57065918-37
30,53025741-35
30,53073726-OR
30,57029218-84
30,53075779-99
30,57045915-05
30,51073736-92
30,57017901-05
30,53063730-99
30,57097878-43
30,57065944-85
30,53063785-15
30,51075756-02
30,53095768-99
30,53097677-30
30,51035034-79
30,53065733-99
30,53113775-37
30,53055752-99
30,53033775-OR
30,57007879-95
30,57099203-53
30,53003063-04
30,51045034-79
30,53010582-TU
30,57074382-52
30,53010845-99
30,57005946-OR
30,53010573-TG
30,51083766-92
30,57007688-06
30,57085912-99
30,57045926-37
30,53035018-08
30,53095747-OR
30,57067108-08
30,57017900-08
30,57017687-11
30,53017024-TN
30,53095766-99
30,57039207-99
30,43005808-01
30,57025784-15
30,51093028-99
30,57034754-99
30,53020885-05
30,57019028-30
30,57064001-02
30,57077882-56
30,57056709-06
30,57097877-99
30,57029027-99
30,53035014-99
30,53075025-05
30,53083720-37
30,57009604-99
30,51023740-43
30,57018267-56
30,51045751-92
30,53025753-06
30,53095013-99
30,57007695-91
30,57045929-16
30,57035942-99
30,53085768-99
30,53075776-CG
30,57056305-02
30,57007690-50
30,57046705-99
30,53045763-99
30,57095922-70
30,57047686-99
30,57027890-05
30,53083784-02
30,53079062-95
30,57075921-OR
30,57057686-56
30,57015909-15
30,51053035-01
30,53013756-99
30,51015735-99
30,57017692-99
30,53023750-01
30,57095932-85
30,53040524-05
30,53023762-99
30,53053750-99
30,57017693-TU
30,53095035-CG
30,57045938-02
30,57096704-99
30,51013728-99
30,57075922-99
30,53065018-30
30,53050690-01
30,53051047-92
30,57025936-99
30,53053766-99
30,53087021-01
30,53065733-02
30,57015928-99
30,57085925-43
30,53000586-07
30,53055707-99
30,51000639-99
30,57037689-38
30,57995935-43
30,57075908-99
30,53050873-TN
30,57007617-07
30,51073744-92
30,53003728-05
30,53057659-08
30,57095938-70
30,57048255-30
30,53050810-OR
30,57006714-09
30,57007598-99
30,57095920-OR
30,53043757-02
30,57095925-05
30,57064379-99
30,53000591-TU
30,67090517-99
30,53045716-94
30,53003793-02
30,53070646-99
30,53113784-01
30,53053760-51
30,53043732-43
30,57009210-99
30,53063714-06
30,57014754-05
30,53031101-12
30,53013752-79
30,53043777-CU
30,53055742-99
30,53045016-09
30,53055714-06
30,57009027-30
30,57027109-99
30,53055738-17
30,53010568-01
30,57005953-OR
30,57007690-91
30,57025943-05
30,53043752-32
30,53035736-32
30,53073716-02
30,57007710-01
30,51053732-99
30,53191158-46
30,53011118-99
30,53091056-99
30,51083738-99
30,57095937-01
30,53033780-99
30,53000995-99
30,57047658-99
30,57027686-05
30,53010568-TO
30,53020667-99
30,57007691-05
30,53010568-TG
30,51040639-69
30,53067658-08
30,57065936-43
30,53003720-14
30,57007595-94
30,53010582-02
30,57088254-94
30,53079070-32
30,53093752-TN
30,57067893-99
30,53015736-02
30,51033785-20
30,51005037-20
30,53095765-OR
30,51093029-99
30,53055744-99
30,57064754-49
30,51043727-30
30,57037656-99
30,57039213-99
30,53080930-99
30,57017896-15
30,57065913-99
30,57048260-52
30,53033716-99
30,57045934-01
30,53025775-99
30,57017689-43
30,53015711-35
30,53043738-79
30,53060969-02
30,51013791-02
30,57005550-05
30,53060624-99
30,53033714-06
30,57005943-OR
30,57004004-99
30,57047105-69
30,57045910-96
30,57025942-95
30,53090529-91
30,57037893-99
30,57087896-99
30,57955903-43
30,57027882-90
30,57055937-01
30,53035674-37
30,57075915-43
30,53023736-07
30,57037702-43
30,53093722-07
30,51033705-06
30,53083765-05
30,57057878-05
30,53080924-99
30,53015762-12
30,57025132-05
30,67060555-OR
30,57009205-99
30,57085916-99
30,51063744-99
30,53033761-99
30,57006710-85
30,53103798-OR
30,53003790-02
30,51033747-76
30,53053768-99
30,57019028-99
30,57004754-01
30,57007692-85
30,57069078-99
30,51003749-99
30,57025934-65
30,53035033-CU
30,53050913-05
30,53085024-99
30,53045770-99
30,53093741-CU
30,51015015-99
30,51083753-99
30,53030720-OR
30,53035715-06
30,57077700-02
30,53053766-37
30,53063745-07
30,53080547-TN
30,53031097-OR
30,57035944-15
30,53083718-99
30,57995935-52
30,51093726-08
30,53080805-92
30,53073774-02
30,57009081-OR
30,57058260-85
30,57078629-99
30,53063778-70
30,57019202-99
30,57019406-99
30,53000673-OR
30,57029604-56
30,53053709-07
30,53015757-05
30,57014755-92
30,51023743-09
30,53035750-49
30,51015740-02
30,53015038-05
30,57097695-92
30,57087878-70
30,57057883-69
30,57044377-99
30,57057700-99
30,53045028-99
30,53023773-99
30,53053714-06
30,57087880-99
30,53005749-08
30,57085939-45
30,51085029-02
30,57094377-09
30,57026712-99
30,67090509-09
30,57059604-68
30,53015029-TM
30,67050049-PL
30,53050591-GM
30,67050574-30
30,53030571-01
30,53045768-08
30,57049210-99
30,53085765-OR
30,53083025-02
30,57027691-TO
30,51043778-92
30,57055924-05
30,53030670-99
30,53095764-37
30,53013749-99
30,57004387-09
30,57055938-99
30,57004381-30
30,53023772-99
30,57017890-01
30,51071118-43
30,57075941-12
30,53095033-01
30,57015947-01
30,57019604-56
30,53077657-99
30,53090528-99
30,53010616-32
30,53055766-06
30,53003756-79
30,53003755-32
30,53041094-12
30,57025927-99
30,53060682-99
30,53085734-92
30,57045936-70
30,57055930-02
30,57058260-76
30,53000672-32
30,53003760-05
30,51005038-02
30,53030547-TN
30,53043028-02
30,57005529-99
30,57087693-OR
30,53065734-99
30,57047880-OR
30,57085921-52
30,53015744-14
30,57019214-99
30,67071502-TM
30,53060583-12
30,53005785-31
30,53075713-94
30,53023785-99
30,53063712-91
30,43095817-99
30,53060729-56
30,53015744-09
30,57015927-05
30,53005788-99
30,51075762-99
30,53051101-43
30,51093776-37
30,53030789-80
30,57034753-70
30,53073711-99
30,57014005-37
30,53083715-05
30,53015038-99
30,53065020-09
30,57099075-99
30,57075131-99
30,67040526-99
30,53077675-02
30,57055943-99
30,51013711-02
30,53015780-99
30,57057887-99
30,57047659-37
30,57075940-20
30,57018258-02
30,53070671-99
30,53047020-17
30,53033754-52
30,57097889-70
30,57017893-05
30,57037512-CG
30,57038629-99
30,67040052-PL
30,53097655-99
30,57024380-OR
30,57029213-99
30,67032009-99
30,53060847-OR
30,57097685-05
30,51043736-99
30,53061093-41
30,57007694-91
30,57005938-OR
30,51093779-95
30,57005654-79
30,57057696-08
30,57039206-99
30,57065932-99
30,51063787-01
30,57007595-77
30,53080567-CU
30,57037879-OR
30,67040535-99
30,51053704-99
30,53000578-TU
30,57097696-37
30,53055031-99
30,57039064-02
30,57064383-08
30,53035755-05
30,53083725-01
30,67070539-05
30,57054377-99
30,57097881-OR
30,53015738-02
30,53075749-92
30,53020686-TN
30,53035750-99
30,53073776-99
30,57007696-99
30,53035752-82
30,51075756-99
30,57099207-99
30,57064001-TN
30,57015923-OR
30,57005910-18
30,57015925-OR
30,53013756-08
30,53095011-70
30,53110889-99
30,57009081-99
30,67010080-OR
30,51023740-79
30,57027888-01
30,67090588-99
30,53085015-99
30,57027690-TM
30,53043775-99
30,57025131-43
30,57075908-31
30,51045027-49
30,53057005-08
30,57035939-DO
30,53020686-TO
30,51020771-99
30,57065906-99
30,53055714-94
30,51823711-70
30,53000886-99
30,57007905-99
30,53047019-02
30,53017024-TG
30,51013052-11
30,57075783-30
30,57004005-99
30,57067882-99
30,53023716-49
30,57059211-99
30,53063701-99
30,53067684-99
30,53063699-99
30,53070671-TO
30,53043047-37
30,51041070-94
30,57067879-70
30,53005780-15
30,57035925-15
30,53011108-99
30,53030894-06
30,57087650-95
30,53045770-02
30,53073028-99
30,67032009-06
30,53040903-02
30,53003732-99
30,51067657-99
30,53045016-05
30,51035029-43
30,57007695-78
30,53003718-70
30,57015905-32
30,53060749-30
30,53073754-OR
30,57069203-43
30,57014380-32
30,53013751-OR
30,53003783-OR
30,57055909-99
30,57067700-74
30,57015947-99
30,57007700-45
30,57066707-99
30,57089207-99
30,53003779-OR
30,53020675-OR
30,53093047-CG
30,57044753-99
30,53080891-06
30,57064002-99
30,57077650-91
30,57034384-99
30,57037656-37
30,53093027-20
30,51075014-99
30,57055935-01
30,53003719-99
30,57039205-99
30,53083776-99
30,53050889-05
30,53030804-26
30,57019207-99
30,53097657-34
30,51053035-56
30,53053046-99
30,57075781-99
30,57058630-52
30,53003757-09
30,57079207-99
30,53010568-TN
30,53075735-32
30,57035923-99
30,57004387-43
30,53017024-TM
30,67090559-OR
30,53075775-37
30,57049212-PL
30,53067676-30
30,53053034-56
30,57094380-OR
30,53083725-30
30,51045029-99
30,57037887-99
30,53015756-92
30,53071117-01
30,57047886-99
30,57049403-70
30,53007024-50
30,53023753-99
30,51067019-99
30,57009218-99
30,53093748-PL
30,57069209-57
30,53043764-99
30,53003766-OR
30,53073782-TO
30,57069204-99
30,51033742-99
30,53070735-70
30,57009211-91
30,57019216-99
30,53135025-99
30,57094754-99
30,57007886-43
30,57087885-99
30,53055711-99
30,53040524-31
30,57045940-99
30,53073715-99
30,57035919-43
30,53073762-70
30,57037893-94
30,51025024-TM
30,53003757-99
30,51013791-30
30,57059604-01
30,57040542-70
30,53073774-95
30,53068813-37
30,53071044-99
30,57036706-99
30,57025131-15
30,57087686-99
30,57007608-36
30,53083718-56
30,57027692-07
30,57057881-69
30,51087016-06
30,57007899-99
30,51093029-56
30,57015944-BB
30,57057692-99
30,53013767-99
30,57037889-52
30,53097677-99
30,57009217-99
30,53025023-TG
30,57017880-32
30,53070671-TU
30,57006704-32
30,57079210-99
30,51083028-99
30,53070624-99
30,57027877-70
30,51053770-99
30,53030653-15
30,57027698-43
30,53050722-15
30,53083760-32
30,57068630-52
30,57008259-05
30,57089075-99
30,57017688-99
30,57037690-02
30,51025734-30
30,51045032-43
30,57037699-17
30,53010944-99
30,57077891-81
30,51025722-05
30,57085915-43
30,57047689-92
30,57029027-49
30,67010585-09
30,57055130-02
30,57087650-06
30,51033029-56
30,57025919-OR
30,57005930-OR
30,53093769-99
30,53040854-99
30,57019405-99
30,57095129-99
30,57049202-99
30,51043741-70
30,53055036-99
30,57025132-38
30,57015550-50
30,57037654-43
30,53005773-08
30,57095915-05
30,53085777-02
30,53000586-TO
30,53061044-99
30,67010055-PL
30,57029202-99
30,57077655-37
30,53090733-99
30,57037894-99
30,53020807-PL
30,53003736-07
30,57046709-99
30,51005758-30
30,57018631-99
30,53097017-30
30,53073774-99
30,51005042-99
30,57006312-01
30,51085014-99
30,57037657-30
30,53057674-37
30,53035010-32
30,57004382-08
30,53020583-92
30,57009203-99
30,53015770-99
30,53015736-99
30,67050534-99
30,53010961-99
30,57069210-99
30,51083792-99
30,53110680-99
30,53015036-05
30,57057878-99
30,53060616-57
30,53005765-99
30,53065768-02
30,53023791-08
30,57067696-43
30,57047699-99
30,57065130-37
30,57087650-49
30,57086706-77
30,57075942-05
30,57057882-08
30,53090646-99
30,57055926-81
30,53037019-37
30,57054384-99
30,53033787-92
30,53003753-CU
30,57015129-99
30,57006714-05
30,57057877-99
30,57025923-09
30,53045769-06
30,57005947-OR
30,67003258-33
30,67040169-09
30,51085724-79
30,53063786-99
30,53050600-92
30,57065936-08
30,51073786-02
30,53020891-95
30,57014004-08
30,51041070-02
30,53045767-OR
30,53070521-99
30,53077019-50
30,53085756-99
30,53033709-03
30,53091056-CU
30,57064001-TM
30,67010558-99
30,57045940-02
30,53020686-TM
30,53033794-09
30,57955903-05
30,53083774-99
30,57064381-99
30,53080574-08
30,53080567-99
30,57067701-30
30,53045707-08
30,57007897-02
30,53005774-01
30,57077888-OR
30,53067018-02
30,53035033-50
30,51013791-95
30,57058259-99
30,53023784-07
30,53005786-99
30,57017881-37
30,51045746-99
30,57029218-41
30,53003781-OR
30,53053026-02
30,53070671-TN
30,53060969-99
30,53070671-37
30,53095743-02
30,53013773-99
30,53020585-99
30,53047020-05
30,53063794-02
30,51055008-99
30,53025746-99
30,51093028-56
30,51023794-09
30,57006306-05
30,53005748-30
30,57074381-85
30,57037699-99
30,51075736-49
30,51053788-99
30,53063755-02
30,53003739-50
30,57009061-99
30,53093047-99
30,57017895-06
30,53075765-11
30,53085767-37
30,57089403-99
30,57007109-06
30,57055930-36
30,57088630-99
30,57017887-49
30,53000642-TG
30,57026303-43
30,53025752-05
30,53060663-08
30,57015953-99
30,57049207-CO
30,57014004-31
30,57005940-OR
30,57006709-06
30,67080550-07
30,53023716-99
30,57095930-99
30,43000517-TN
30,51005750-99
30,57054753-99
30,57045907-99
30,57057697-37
30,57065922-99
30,53003771-90
30,53055727-99
30,57074753-92
30,53003776-70
30,53015773-33
30,57026713-99
30,57017699-15
30,67050079-99
30,53017025-99
30,53045768-56
30,57039604-OR
30,57015945-99
30,57045938-94
30,53045014-99
30,57007898-99
30,53057005-34
30,57015130-OR
30,57048629-52
30,57035931-75
30,57014004-28
30,57049208-85
30,53000591-TN
30,67030527-PL
30,57055941-94
30,57097883-06
30,57065936-99
30,53000591-01
30,67060599-01
30,57055783-TM
30,53093034-OR
30,53060585-99
30,53035725-30
30,57045939-99
30,53195802-20
30,51095024-91
30,53047022-01
30,53177757-07
30,53065781-08
30,53083764-02
30,57024004-02
30,57009216-99
30,57008258-05
30,53053767-02
30,57065906-01
30,53090616-99
30,53095748-37
30,57009219-99
30,57007700-05
30,51095024-30
30,57064754-56
30,67090611-30
30,57055921-02
30,57065915-OR
30,53003721-83
30,57035920-01
30,53023715-06
30,57035132-99
30,57919028-99
30,51083755-43
30,57037701-02
30,57026713-82
30,57029217-83
30,51051037-01
30,53065737-50
30,57025912-09
30,57027704-99
30,57094755-08
30,57055916-OR
30,53053029-56
30,53000674-99
30,51085752-32
30,53005032-TN
30,44040472-01
30,57025909-32
30,53075018-08
30,53093030-99
30,57097883-70
30,51095014-02
30,53013715-95
30,53030667-56
30,53005770-05
30,53013753-17
30,53051011-PL
30,57009066-02
30,53083733-06
30,57004753-09
30,51063777-99
30,53019046-69
30,51033029-99
30,53027016-52
30,53023736-05
30,53073776-15
30,57025133-85
30,53027023-02
30,57955908-43
30,57075919-99
30,57017687-06
30,53025741-52
30,53005783-CG
30,57085941-32
30,57004379-95
30,53025771-30
30,53081057-99
30,57005925-OR
30,53025008-08
30,57047661-69
30,51043029-08
30,57007708-37
30,57005653-92
30,57057886-99
30,57025132-37
30,53073765-99
30,53005768-99
30,57028633-43
30,53003773-OR
30,53063706-08
30,57017687-91
30,53020813-OR
30,57085130-99
30,57007904-95
30,53000642-TM
30,53005769-99
30,57095925-43
30,53027016-02
30,53050575-CU
30,53053031-43
30,57005944-OR
30,53030884-81
30,53025712-99
30,53000586-TS
30,53033761-70
30,53085030-TM
30,57027892-99
30,43083698-TO
30,57037696-08
30,67040556-99
30,57079076-09
30,53195802-99
30,67080595-30
30,53075713-99
30,53015025-02
30,53035016-09
30,53043738-09
30,53048814-30
30,57035910-07
30,53053715-99
30,57067881-43
30,53073772-80
30,57006715-02
30,53075780-02
30,53050531-70
30,57075933-02
30,53055014-70
30,57045924-99
30,53049069-99
30,57006711-01
30,53053712-91
30,53063755-TM
30,53043047-01
30,57045929-92
30,57049212-43
30,57062877-43
30,53000883-99
30,57054754-99
30,57044378-99
30,57058262-08
30,53070975-99
30,57007891-05
30,57005936-OR
30,57059604-88
30,53065024-30
30,53045718-49
30,43069071-02
30,51093738-02
30,53090788-80
30,57027105-69
30,51093704-94
30,53095767-99
30,53025769-30
30,57037885-02
30,57098262-99
30,53073728-99
30,53000591-02
30,53015776-07
30,51093766-92
30,57007697-09
30,57027689-76
30,53073776-95
30,53030587-99
30,53003752-37
30,57069203-52
30,53060547-52
30,57099076-85
30,51080862-99
30,53015714-96
30,51073736-05
30,53070968-79
30,51053024-05
30,53010948-02
30,51043728-57
30,53060652-99
30,53080749-TN
30,53053740-99
30,53005032-TU
30,53080510-99
30,53005780-99
30,51065033-52
30,57029204-49
30,53081115-99
30,53095773-08
30,57017693-TM
30,57067891-99
30,57075930-65
30,57075936-99
30,53013774-32
30,57007587-99
30,57017884-99
30,53050625-CU
30,51015763-02
30,57007653-30
30,57005931-OR
30,57006307-78
30,53070722-99
30,57065939-99
30,57067889-70
30,53065762-05
30,53067659-99
30,57027705-37
30,53000759-99
30,53075778-99
30,53087661-70
30,51045734-99
30,53000623-08
30,53045710-34
30,57015946-99
30,51013730-57
30,53095029-99
30,51015735-01
30,53095751-99
30,57025940-99
30,53055769-99
30,53091158-OR
30,57007900-99
30,57015947-56
30,53095022-47
30,57097888-99
30,53055766-92
30,53020576-17
30,43093712-OR
30,53080809-OR
30,53087018-37
30,53015753-15
30,57025784-99
30,53040607-05
30,57054384-37
30,53033767-90
30,51075026-49
30,53095030-06
30,57075943-43
30,57007701-50
30,57007710-99
30,57005937-OR
30,57034380-99
30,53045024-37
30,57075941-09
30,53013766-CU
30,53040524-95
30,57025904-15
30,53075750-14
30,67040059-PL
30,53000578-TN
30,53043040-02
30,53043776-92
30,53103802-OR
30,51043741-09
30,53000591-TO
30,57097877-49
